,PGCname,T,category_label,category_label_name
3838,PGC0055349,3,2,spiral
3839,PGC0055355,7,2,spiral
3840,PGC0055360,-4,0,elliptical
3841,PGC0055377,5,2,spiral
3842,PGC0055388,6,2,spiral
3843,PGC0055446,1,2,spiral
3844,PGC0055459,3,2,spiral
3845,PGC0055476,7,2,spiral
3846,PGC0055493,8,2,spiral
3847,PGC0055517,3,2,spiral
3848,PGC0055529,1,2,spiral
3849,PGC0055551,-6,0,elliptical
3850,PGC0055552,-5,0,elliptical
3851,PGC0055559,-5,0,elliptical
3852,PGC0055578,-1,1,lenticular
3853,PGC0055601,1,2,spiral
3854,PGC0055607,8,2,spiral
3855,PGC0055620,3,2,spiral
3856,PGC0055621,9,2,spiral
3857,PGC0055629,-2,1,lenticular
3858,PGC0055637,7,2,spiral
3859,PGC0055648,-1,1,lenticular
3860,PGC0055668,8,2,spiral
3861,PGC0055687,4,2,spiral
3862,PGC0055701,4,2,spiral
3863,PGC0055708,0,2,spiral
3864,PGC0055722,4,2,spiral
3865,PGC0055730,5,2,spiral
3866,PGC0055733,-4,0,elliptical
3867,PGC0055740,1,2,spiral
3868,PGC0055750,6,2,spiral
3869,PGC0055756,8,2,spiral
3870,PGC0055759,0,2,spiral
3871,PGC0055769,0,2,spiral
3872,PGC0055792,4,2,spiral
3873,PGC0055797,6,2,spiral
3874,PGC0055811,1,2,spiral
3875,PGC0055816,2,2,spiral
3876,PGC0055821,6,2,spiral
3877,PGC0055824,7,2,spiral
3878,PGC0055833,10,3,irregular
3879,PGC0055841,-1,1,lenticular
3880,PGC0055844,2,2,spiral
3881,PGC0055845,-5,0,elliptical
3882,PGC0055864,1,2,spiral
3883,PGC0055873,5,2,spiral
3884,PGC0055881,4,2,spiral
3885,PGC0055910,-3,1,lenticular
3886,PGC0055916,2,2,spiral
3887,PGC0055918,5,2,spiral
3888,PGC0055921,3,2,spiral
3889,PGC0055923,6,2,spiral
3890,PGC0055925,7,2,spiral
3891,PGC0055927,9,2,spiral
3892,PGC0055930,7,2,spiral
3893,PGC0055943,-4,0,elliptical
3894,PGC0055949,8,2,spiral
3895,PGC0055955,5,2,spiral
3896,PGC0055962,8,2,spiral
3897,PGC0055963,4,2,spiral
3898,PGC0055965,10,3,irregular
3899,PGC0055968,7,2,spiral
3900,PGC0055973,7,2,spiral
3901,PGC0055989,10,3,irregular
3902,PGC0055993,3,2,spiral
3903,PGC0056001,10,3,irregular
3904,PGC0056005,8,2,spiral
3905,PGC0056014,2,2,spiral
3906,PGC0056022,-1,1,lenticular
3907,PGC0056025,3,2,spiral
3908,PGC0056056,3,2,spiral
3909,PGC0056094,6,2,spiral
3910,PGC0056108,4,2,spiral
3911,PGC0056111,8,2,spiral
3912,PGC0056130,-2,1,lenticular
3913,PGC0056131,-5,0,elliptical
3914,PGC0056139,-2,1,lenticular
3915,PGC0056166,3,2,spiral
3916,PGC0056168,8,2,spiral
3917,PGC0056169,5,2,spiral
3918,PGC0056186,6,2,spiral
3919,PGC0056199,8,2,spiral
3920,PGC0056200,3,2,spiral
3921,PGC0056205,6,2,spiral
3922,PGC0056206,-1,1,lenticular
3923,PGC0056210,10,3,irregular
3924,PGC0056216,-1,1,lenticular
3925,PGC0056257,6,2,spiral
3926,PGC0056267,5,2,spiral
3927,PGC0056284,4,2,spiral
3928,PGC0056287,4,2,spiral
3929,PGC0056289,4,2,spiral
3930,PGC0056323,6,2,spiral
3931,PGC0056329,1,2,spiral
3932,PGC0056337,-2,1,lenticular
3933,PGC0056338,-3,1,lenticular
3934,PGC0056345,4,2,spiral
3935,PGC0056352,6,2,spiral
3936,PGC0056364,-2,1,lenticular
3937,PGC0056366,8,2,spiral
3938,PGC0056377,1,2,spiral
3939,PGC0056386,10,3,irregular
3940,PGC0056397,8,2,spiral
3941,PGC0056398,-5,0,elliptical
3942,PGC0056400,5,2,spiral
3943,PGC0056409,7,2,spiral
3944,PGC0056410,4,2,spiral
3945,PGC0056437,-2,1,lenticular
3946,PGC0056443,-3,1,lenticular
3947,PGC0056450,-5,0,elliptical
3948,PGC0056462,-5,0,elliptical
3949,PGC0056465,5,2,spiral
3950,PGC0056467,-5,0,elliptical
3951,PGC0056476,2,2,spiral
3952,PGC0056479,5,2,spiral
3953,PGC0056481,1,2,spiral
3954,PGC0056482,-2,1,lenticular
3955,PGC0056487,3,2,spiral
3956,PGC0056490,1,2,spiral
3957,PGC0056492,-5,0,elliptical
3958,PGC0056495,3,2,spiral
3959,PGC0056503,6,2,spiral
3960,PGC0056514,1,2,spiral
3961,PGC0056529,6,2,spiral
3962,PGC0056537,5,2,spiral
3963,PGC0056544,-2,1,lenticular
3964,PGC0056573,2,2,spiral
3965,PGC0056575,-1,1,lenticular
3966,PGC0056576,1,2,spiral
3967,PGC0056578,8,2,spiral
3968,PGC0056584,-2,1,lenticular
3969,PGC0056595,1,2,spiral
3970,PGC0056599,1,2,spiral
3971,PGC0056611,4,2,spiral
3972,PGC0056617,3,2,spiral
3973,PGC0056636,3,2,spiral
3974,PGC0056648,3,2,spiral
3975,PGC0056650,-5,0,elliptical
3976,PGC0056655,4,2,spiral
3977,PGC0056659,4,2,spiral
3978,PGC0056663,-2,1,lenticular
3979,PGC0056666,1,2,spiral
3980,PGC0056667,3,2,spiral
3981,PGC0056685,-3,1,lenticular
3982,PGC0056693,3,2,spiral
3983,PGC0056695,-5,0,elliptical
3984,PGC0056697,2,2,spiral
3985,PGC0056700,3,2,spiral
3986,PGC0056704,-5,0,elliptical
3987,PGC0056712,-2,1,lenticular
3988,PGC0056716,0,2,spiral
3989,PGC0056717,-5,0,elliptical
3990,PGC0056723,7,2,spiral
3991,PGC0056727,1,2,spiral
3992,PGC0056731,1,2,spiral
3993,PGC0056744,6,2,spiral
3994,PGC0056745,10,3,irregular
3995,PGC0056750,-3,1,lenticular
3996,PGC0056755,-4,0,elliptical
3997,PGC0056763,-3,1,lenticular
3998,PGC0056765,-2,1,lenticular
3999,PGC0056769,-2,1,lenticular
4000,PGC0056770,-4,0,elliptical
4001,PGC0056776,2,2,spiral
4002,PGC0056777,1,2,spiral
4003,PGC0056778,6,2,spiral
4004,PGC0056780,-4,0,elliptical
4005,PGC0056784,-4,0,elliptical
4006,PGC0056812,4,2,spiral
4007,PGC0056813,0,2,spiral
4008,PGC0056827,3,2,spiral
4009,PGC0056838,-5,0,elliptical
4010,PGC0056839,4,2,spiral
4011,PGC0056842,4,2,spiral
4012,PGC0056843,6,2,spiral
4013,PGC0056844,8,2,spiral
4014,PGC0056847,-5,0,elliptical
4015,PGC0056857,3,2,spiral
4016,PGC0056864,4,2,spiral
4017,PGC0056870,10,3,irregular
4018,PGC0056872,-3,1,lenticular
4019,PGC0056874,-3,1,lenticular
4020,PGC0056875,0,2,spiral
4021,PGC0056877,-5,0,elliptical
4022,PGC0056878,3,2,spiral
4023,PGC0056890,1,2,spiral
4024,PGC0056893,1,2,spiral
4025,PGC0056898,1,2,spiral
4026,PGC0056903,1,2,spiral
4027,PGC0056907,4,2,spiral
4028,PGC0056932,3,2,spiral
4029,PGC0056935,4,2,spiral
4030,PGC0056942,-2,1,lenticular
4031,PGC0056943,-5,0,elliptical
4032,PGC0056948,4,2,spiral
4033,PGC0056950,1,2,spiral
4034,PGC0056959,10,3,irregular
4035,PGC0056962,-4,0,elliptical
4036,PGC0056972,-4,0,elliptical
4037,PGC0056987,5,2,spiral
4038,PGC0056997,4,2,spiral
4039,PGC0057004,-5,0,elliptical
4040,PGC0057005,-1,1,lenticular
4041,PGC0057006,-5,0,elliptical
4042,PGC0057015,-2,1,lenticular
4043,PGC0057019,-5,0,elliptical
4044,PGC0057031,4,2,spiral
4045,PGC0057033,-4,0,elliptical
4046,PGC0057037,4,2,spiral
4047,PGC0057039,6,2,spiral
4048,PGC0057053,7,2,spiral
4049,PGC0057058,4,2,spiral
4050,PGC0057059,0,2,spiral
4051,PGC0057061,6,2,spiral
4052,PGC0057062,-3,1,lenticular
4053,PGC0057063,0,2,spiral
4054,PGC0057068,-3,1,lenticular
4055,PGC0057072,-2,1,lenticular
4056,PGC0057073,3,2,spiral
4057,PGC0057075,1,2,spiral
4058,PGC0057076,-2,1,lenticular
4059,PGC0057082,3,2,spiral
4060,PGC0057083,0,2,spiral
4061,PGC0057084,-1,1,lenticular
4062,PGC0057086,-5,0,elliptical
4063,PGC0057088,1,2,spiral
4064,PGC0057090,-5,0,elliptical
4065,PGC0057093,4,2,spiral
4066,PGC0057095,3,2,spiral
4067,PGC0057096,0,2,spiral
4068,PGC0057097,3,2,spiral
4069,PGC0057101,-5,0,elliptical
4070,PGC0057110,4,2,spiral
4071,PGC0057111,3,2,spiral
4072,PGC0057118,3,2,spiral
4073,PGC0057121,6,2,spiral
4074,PGC0057122,1,2,spiral
4075,PGC0057124,8,2,spiral
4076,PGC0057125,5,2,spiral
4077,PGC0057128,-5,0,elliptical
4078,PGC0057131,7,2,spiral
4079,PGC0057132,4,2,spiral
4080,PGC0057135,1,2,spiral
4081,PGC0057136,4,2,spiral
4082,PGC0057137,-5,0,elliptical
4083,PGC0057139,0,2,spiral
4084,PGC0057145,4,2,spiral
4085,PGC0057147,-5,0,elliptical
4086,PGC0057155,-1,1,lenticular
4087,PGC0057156,4,2,spiral
4088,PGC0057157,3,2,spiral
4089,PGC0057160,3,2,spiral
4090,PGC0057172,-5,0,elliptical
4091,PGC0057173,2,2,spiral
4092,PGC0057175,3,2,spiral
4093,PGC0057177,-2,1,lenticular
4094,PGC0057178,3,2,spiral
4095,PGC0057182,-2,1,lenticular
4096,PGC0057184,4,2,spiral
4097,PGC0057187,3,2,spiral
4098,PGC0057193,1,2,spiral
4099,PGC0057199,4,2,spiral
4100,PGC0057205,5,2,spiral
4101,PGC0057214,2,2,spiral
4102,PGC0057218,6,2,spiral
4103,PGC0057234,3,2,spiral
4104,PGC0057261,8,2,spiral
4105,PGC0057278,5,2,spiral
4106,PGC0057280,4,2,spiral
4107,PGC0057284,4,2,spiral
4108,PGC0057287,6,2,spiral
4109,PGC0057302,9,2,spiral
4110,PGC0057325,1,2,spiral
4111,PGC0057332,7,2,spiral
4112,PGC0057333,4,2,spiral
4113,PGC0057337,6,2,spiral
4114,PGC0057338,10,3,irregular
4115,PGC0057345,3,2,spiral
4116,PGC0057349,3,2,spiral
4117,PGC0057353,4,2,spiral
4118,PGC0057355,4,2,spiral
4119,PGC0057369,3,2,spiral
4120,PGC0057377,1,2,spiral
4121,PGC0057386,1,2,spiral
4122,PGC0057389,3,2,spiral
4123,PGC0057390,3,2,spiral
4124,PGC0057394,3,2,spiral
4125,PGC0057404,-4,0,elliptical
4126,PGC0057407,6,2,spiral
4127,PGC0057408,-5,0,elliptical
4128,PGC0057424,1,2,spiral
4129,PGC0057430,3,2,spiral
4130,PGC0057455,-5,0,elliptical
4131,PGC0057478,7,2,spiral
4132,PGC0057482,-5,0,elliptical
4133,PGC0057486,1,2,spiral
4134,PGC0057499,6,2,spiral
4135,PGC0057500,-1,1,lenticular
4136,PGC0057505,4,2,spiral
4137,PGC0057508,4,2,spiral
4138,PGC0057521,3,2,spiral
4139,PGC0057522,10,3,irregular
4140,PGC0057529,6,2,spiral
4141,PGC0057562,3,2,spiral
4142,PGC0057575,1,2,spiral
4143,PGC0057582,5,2,spiral
4144,PGC0057590,9,2,spiral
4145,PGC0057601,6,2,spiral
4146,PGC0057627,7,2,spiral
4147,PGC0057634,-5,0,elliptical
4148,PGC0057640,-3,1,lenticular
4149,PGC0057641,3,2,spiral
4150,PGC0057678,9,2,spiral
4151,PGC0057694,2,2,spiral
4152,PGC0057706,1,2,spiral
4153,PGC0057707,-5,0,elliptical
4154,PGC0057728,-5,0,elliptical
4155,PGC0057739,8,2,spiral
4156,PGC0057766,1,2,spiral
4157,PGC0057771,5,2,spiral
4158,PGC0057788,6,2,spiral
4159,PGC0057796,-1,1,lenticular
4160,PGC0057799,4,2,spiral
4161,PGC0057800,1,2,spiral
4162,PGC0057810,-1,1,lenticular
4163,PGC0057816,6,2,spiral
4164,PGC0057827,4,2,spiral
4165,PGC0057836,3,2,spiral
4166,PGC0057854,6,2,spiral
4167,PGC0057882,1,2,spiral
4168,PGC0057904,6,2,spiral
4169,PGC0057906,10,3,irregular
4170,PGC0057927,6,2,spiral
4171,PGC0057941,5,2,spiral
4172,PGC0057959,4,2,spiral
4173,PGC0057966,-3,1,lenticular
4174,PGC0057974,-5,0,elliptical
4175,PGC0057978,4,2,spiral
4176,PGC0057984,1,2,spiral
4177,PGC0057997,0,2,spiral
4178,PGC0058031,3,2,spiral
4179,PGC0058037,1,2,spiral
4180,PGC0058049,10,3,irregular
4181,PGC0058055,6,2,spiral
4182,PGC0058092,1,2,spiral
4183,PGC0058095,2,2,spiral
4184,PGC0058104,3,2,spiral
4185,PGC0058161,1,2,spiral
4186,PGC0058170,7,2,spiral
4187,PGC0058183,-2,1,lenticular
4188,PGC0058185,-5,0,elliptical
4189,PGC0058199,-5,0,elliptical
4190,PGC0058224,8,2,spiral
4191,PGC0058238,-5,0,elliptical
4192,PGC0058265,-4,0,elliptical
4193,PGC0058300,4,2,spiral
4194,PGC0058308,3,2,spiral
4195,PGC0058311,-3,1,lenticular
4196,PGC0058336,6,2,spiral
4197,PGC0058339,1,2,spiral
4198,PGC0058344,3,2,spiral
4199,PGC0058348,-3,1,lenticular
4200,PGC0058357,3,2,spiral
4201,PGC0058370,8,2,spiral
4202,PGC0058376,4,2,spiral
4203,PGC0058390,3,2,spiral
4204,PGC0058395,3,2,spiral
4205,PGC0058410,4,2,spiral
4206,PGC0058423,5,2,spiral
4207,PGC0058470,3,2,spiral
4208,PGC0058478,8,2,spiral
4209,PGC0058491,6,2,spiral
4210,PGC0058501,9,2,spiral
4211,PGC0058514,4,2,spiral
4212,PGC0058523,3,2,spiral
4213,PGC0058528,6,2,spiral
4214,PGC0058532,6,2,spiral
4215,PGC0058538,6,2,spiral
4216,PGC0058540,3,2,spiral
4217,PGC0058544,3,2,spiral
4218,PGC0058545,5,2,spiral
4219,PGC0058579,5,2,spiral
4220,PGC0058596,3,2,spiral
4221,PGC0058610,3,2,spiral
4222,PGC0058630,-3,1,lenticular
4223,PGC0058644,-3,1,lenticular
4224,PGC0058645,3,2,spiral
4225,PGC0058662,1,2,spiral
4226,PGC0058664,3,2,spiral
4227,PGC0058682,8,2,spiral
4228,PGC0058700,6,2,spiral
4229,PGC0058728,1,2,spiral
4230,PGC0058788,-5,0,elliptical
4231,PGC0058827,6,2,spiral
4232,PGC0058863,3,2,spiral
4233,PGC0058880,6,2,spiral
4234,PGC0058888,8,2,spiral
4235,PGC0058896,1,2,spiral
4236,PGC0058942,2,2,spiral
4237,PGC0058962,1,2,spiral
4238,PGC0058963,1,2,spiral
4239,PGC0058967,5,2,spiral
4240,PGC0058970,4,2,spiral
4241,PGC0058975,6,2,spiral
4242,PGC0058989,9,2,spiral
4243,PGC0059022,3,2,spiral
4244,PGC0059083,4,2,spiral
4245,PGC0059084,1,2,spiral
4246,PGC0059086,-2,1,lenticular
4247,PGC0059118,6,2,spiral
4248,PGC0059128,-2,1,lenticular
4249,PGC0059132,9,2,spiral
4250,PGC0059222,5,2,spiral
4251,PGC0059238,4,2,spiral
4252,PGC0059244,7,2,spiral
4253,PGC0059250,6,2,spiral
4254,PGC0059286,1,2,spiral
4255,PGC0059292,-5,0,elliptical
4256,PGC0059310,10,3,irregular
4257,PGC0059315,-3,1,lenticular
4258,PGC0059332,-5,0,elliptical
4259,PGC0059340,4,2,spiral
4260,PGC0059350,4,2,spiral
4261,PGC0059376,4,2,spiral
4262,PGC0059408,9,2,spiral
4263,PGC0059411,4,2,spiral
4264,PGC0059414,-2,1,lenticular
4265,PGC0059426,-1,1,lenticular
4266,PGC0059454,3,2,spiral
4267,PGC0059456,-4,0,elliptical
4268,PGC0059460,6,2,spiral
4269,PGC0059474,-5,0,elliptical
4270,PGC0059489,3,2,spiral
4271,PGC0059498,6,2,spiral
4272,PGC0059514,4,2,spiral
4273,PGC0059516,9,2,spiral
4274,PGC0059525,-5,0,elliptical
4275,PGC0059529,4,2,spiral
4276,PGC0059535,-5,0,elliptical
4277,PGC0059554,6,2,spiral
4278,PGC0059582,3,2,spiral
4279,PGC0059610,6,2,spiral
4280,PGC0059616,4,2,spiral
4281,PGC0059647,1,2,spiral
4282,PGC0059650,4,2,spiral
4283,PGC0059655,-1,1,lenticular
4284,PGC0059657,5,2,spiral
4285,PGC0059662,4,2,spiral
4286,PGC0059666,6,2,spiral
4287,PGC0059676,4,2,spiral
4288,PGC0059706,6,2,spiral
4289,PGC0059707,5,2,spiral
4290,PGC0059727,-5,0,elliptical
4291,PGC0059732,5,2,spiral
4292,PGC0059791,5,2,spiral
4293,PGC0059807,3,2,spiral
4294,PGC0059817,5,2,spiral
4295,PGC0059838,1,2,spiral
4296,PGC0059843,4,2,spiral
4297,PGC0059862,10,3,irregular
4298,PGC0059864,9,2,spiral
4299,PGC0059947,-5,0,elliptical
4300,PGC0059961,4,2,spiral
4301,PGC0059997,9,2,spiral
4302,PGC0060025,-5,0,elliptical
4303,PGC0060031,10,3,irregular
4304,PGC0060043,3,2,spiral
4305,PGC0060044,7,2,spiral
4306,PGC0060049,6,2,spiral
4307,PGC0060080,10,3,irregular
4308,PGC0060105,1,2,spiral
4309,PGC0060192,-5,0,elliptical
4310,PGC0060203,6,2,spiral
4311,PGC0060220,9,2,spiral
4312,PGC0060228,-5,0,elliptical
4313,PGC0060239,3,2,spiral
4314,PGC0060275,3,2,spiral
4315,PGC0060316,8,2,spiral
4316,PGC0060317,7,2,spiral
4317,PGC0060320,0,2,spiral
4318,PGC0060323,-5,0,elliptical
4319,PGC0060330,4,2,spiral
4320,PGC0060343,2,2,spiral
4321,PGC0060353,9,2,spiral
4322,PGC0060356,6,2,spiral
4323,PGC0060357,6,2,spiral
4324,PGC0060402,2,2,spiral
4325,PGC0060410,5,2,spiral
4326,PGC0060442,-3,1,lenticular
4327,PGC0060443,7,2,spiral
4328,PGC0060536,-5,0,elliptical
4329,PGC0060562,6,2,spiral
4330,PGC0060628,0,2,spiral
4331,PGC0060723,6,2,spiral
4332,PGC0060794,0,2,spiral
4333,PGC0065131,3,2,spiral
4334,PGC0065132,-1,1,lenticular
4335,PGC0065152,8,2,spiral
4336,PGC0065178,4,2,spiral
4337,PGC0065310,4,2,spiral
4338,PGC0065351,8,2,spiral
4339,PGC0065369,-3,1,lenticular
4340,PGC0065372,-6,0,elliptical
4341,PGC0065375,2,2,spiral
4342,PGC0065376,-5,0,elliptical
4343,PGC0065379,-5,0,elliptical
4344,PGC0065385,0,2,spiral
4345,PGC0065398,9,2,spiral
4346,PGC0065506,5,2,spiral
4347,PGC0065657,4,2,spiral
4348,PGC0065676,6,2,spiral
4349,PGC0065718,3,2,spiral
4350,PGC0065905,2,2,spiral
4351,PGC0065943,3,2,spiral
4352,PGC0066068,6,2,spiral
4353,PGC0066070,5,2,spiral
4354,PGC0066325,7,2,spiral
4355,PGC0066343,5,2,spiral
4356,PGC0066461,4,2,spiral
4357,PGC0066559,8,2,spiral
4358,PGC0066590,7,2,spiral
4359,PGC0066766,2,2,spiral
4360,PGC0066774,4,2,spiral
4361,PGC0067040,6,2,spiral
4362,PGC0067173,5,2,spiral
4363,PGC0067205,5,2,spiral
4364,PGC0067282,7,2,spiral
4365,PGC0067406,1,2,spiral
4366,PGC0067506,5,2,spiral
4367,PGC0067672,7,2,spiral
4368,PGC0067756,8,2,spiral
4369,PGC0067891,6,2,spiral
4370,PGC0067945,-5,0,elliptical
4371,PGC0068006,-4,0,elliptical
4372,PGC0068244,3,2,spiral
4373,PGC0068275,3,2,spiral
4374,PGC0068341,3,2,spiral
4375,PGC0068383,-4,0,elliptical
4376,PGC0068384,-3,1,lenticular
4377,PGC0068552,8,2,spiral
4378,PGC0068613,8,2,spiral
4379,PGC0069089,3,2,spiral
4380,PGC0069347,7,2,spiral
4381,PGC0069438,9,2,spiral
4382,PGC0069505,8,2,spiral
4383,PGC0069630,0,2,spiral
4384,PGC0069816,10,3,irregular
4385,PGC0069829,7,2,spiral
4386,PGC0069889,2,2,spiral
4387,PGC0069904,0,2,spiral
4388,PGC0069905,0,2,spiral
4389,PGC0069914,-3,1,lenticular
4390,PGC0069997,-3,1,lenticular
4391,PGC0070020,2,2,spiral
4392,PGC0070056,8,2,spiral
4393,PGC0070084,3,2,spiral
4394,PGC0070088,4,2,spiral
4395,PGC0070098,2,2,spiral
4396,PGC0070108,7,2,spiral
4397,PGC0070129,-4,0,elliptical
4398,PGC0070131,7,2,spiral
4399,PGC0070175,7,2,spiral
4400,PGC0070271,7,2,spiral
4401,PGC0070430,4,2,spiral
4402,PGC0070435,1,2,spiral
4403,PGC0070467,7,2,spiral
4404,PGC0070516,3,2,spiral
4405,PGC0070517,8,2,spiral
4406,PGC0070539,-5,0,elliptical
4407,PGC0070547,6,2,spiral
4408,PGC0070575,3,2,spiral
4409,PGC0070756,8,2,spiral
4410,PGC0070761,7,2,spiral
4411,PGC0070765,4,2,spiral
4412,PGC0070773,7,2,spiral
4413,PGC0070794,5,2,spiral
4414,PGC0070864,-5,0,elliptical
4415,PGC0070872,-1,1,lenticular
4416,PGC0070912,1,2,spiral
4417,PGC0070995,2,2,spiral
4418,PGC0071021,-5,0,elliptical
4419,PGC0071025,3,2,spiral
4420,PGC0071028,-3,1,lenticular
4421,PGC0071035,2,2,spiral
4422,PGC0071039,-2,1,lenticular
4423,PGC0071063,3,2,spiral
4424,PGC0071343,-4,0,elliptical
4425,PGC0071345,10,3,irregular
4426,PGC0071370,3,2,spiral
4427,PGC0071386,-2,1,lenticular
4428,PGC0071417,-2,1,lenticular
4429,PGC0071471,7,2,spiral
4430,PGC0071538,10,3,irregular
4431,PGC0071611,8,2,spiral
4432,PGC0071637,8,2,spiral
4433,PGC0071699,5,2,spiral
4434,PGC0071746,8,2,spiral
4435,PGC0071780,7,2,spiral
4436,PGC0071836,-2,1,lenticular
4437,PGC0071837,8,2,spiral
4438,PGC0071883,3,2,spiral
4439,PGC0071890,7,2,spiral
4440,PGC0071920,10,3,irregular
4441,PGC0071926,8,2,spiral
4442,PGC0071993,-1,1,lenticular
4443,PGC0072073,8,2,spiral
4444,PGC0072122,6,2,spiral
4445,PGC0072147,2,2,spiral
4446,PGC0072247,3,2,spiral
4447,PGC0072250,8,2,spiral
4448,PGC0072272,-5,0,elliptical
4449,PGC0072583,6,2,spiral
4450,PGC0072618,4,2,spiral
4451,PGC0072709,-3,1,lenticular
4452,PGC0072803,-3,1,lenticular
4453,PGC0072806,6,2,spiral
4454,PGC0072922,4,2,spiral
4455,PGC0072927,3,2,spiral
4456,PGC0072930,3,2,spiral
4457,PGC0073177,10,3,irregular
